"comid","do_stream_mg_l","doc_stream_mg_l","no3_stream_mg_l"
23787169,11.57214728,1.562590509,0.13205336309458
23787171,10.91518187,1.555417236,0.274763304707446
23787173,10.56227222,0.781818182,0.421238654358368
23787175,11.80717217,0.781818182,0.327247060459238
23787177,11.32542038,1.316542749,0.123376713040036
23787179,12.04047859,1.532345677,0.12227283204523
23787181,11.02383942,0.897489411,0.382025326645054
23787183,10.91829019,1.306762406,0.328171890008916
23787185,11.05207417,0.781818182,0.295740463978658
23787187,10.72340242,0.781818182,0.58873437500416
23787189,10.83636786,1.531959913,0.126131109833032
23787191,11.70933769,0.781818182,0.167526305217694
23787193,11.55357404,1.441658164,0.197589032742186
23787195,10.55163336,0.832312796,0.357094406886254
23787197,11.92218323,1.285953989,0.214805406618274
23787199,10.97653076,1.408002458,0.33002047873017
23787201,10.75605107,1.069890803,0.283343287003704
23787203,11.6401483,1.506083372,0.309209219665406
23787205,11.52444515,0.781818182,0.157826367709974
23787207,11.65291208,0.781818182,0.171816429133956
23787209,12.0843782,0.781818182,0.186980049749226
23787211,11.92008551,1.801037499,0.15074904183709
23787213,12.08375841,1.380809517,0.17730859372959
23787215,11.64228107,1.658469689,0.173783951740024
23787217,12.23349431,0.841065658,0.1484377790003
23787219,12.17895096,0.781818182,0.189524964624378
23787221,11.55066518,1.1611407,0.144409920422254
23787223,10.78685186,1.458928401,0.226701743941032
23787225,11.53547827,1.184261118,0.284511483160774
23787227,11.26919275,1.63666319,0.16415977423217
23787229,11.31103569,0.781818182,0.289570970839568
23787231,11.98623252,0.781818182,0.190285060314658
23787233,11.82668803,1.455314097,0.113928225070298
23787235,11.40511974,0.996276441,0.120033409700084
23787237,11.44694584,1.635745178,0.24838356336281
23787239,10.80713252,1.576747012,0.256380926325636
23787241,11.76259674,1.303577103,0.120807868881518
23787243,11.33937838,0.781818182,0.234697699553332
23787245,12.1813166,0.781818182,0.199043610136366
23787247,11.77846982,1.257298698,0.185991286667702
23787249,11.63311479,1.129065365,0.193528505053546
23787251,11.85707084,1.133267112,0.240284766377992
23787253,10.68280654,1.299363417,0.218433109361714
23787255,11.52546083,1.387053411,0.149617309888484
23787257,11.59035359,2.737633698,0.189990291358228
23787259,7.868382353,4.406341599,1.57684952067882
23787261,7.868382353,4.405841207,1.55539222626591
23787263,11.64337056,1.374722542,0.159149887779818
23787265,9.677263645,3.569098047,0.774307551078294
23787285,8.651842189,4.25218566,1.42507886510697
23791011,10.98466768,3.75596523,0.655609741310688
23791013,10.98907752,3.755086953,0.653725526820254
23791015,11.99147798,3.425290137,0.65352584263344
23791017,10.98901187,3.399032663,0.6533259985261
23791019,9.456966534,4.151673256,1.86423630529048
23791021,9.456953597,3.725381291,1.86434814171441
23791023,9.454604692,3.745075061,1.86588572501351
23791025,9.479484032,4.152462143,1.89337920022039
23791027,9.552562763,3.708634378,1.91356314836027
23791029,9.660525123,3.650071849,1.90440680217622
23791031,9.616809123,3.731792412,1.90791134332826
23791033,9.625837654,3.82428832,1.93702551277277
23791035,9.656820278,4.139110744,1.89410416545436
23791037,9.552655434,4.153189243,1.84083654963917
23791039,9.716380385,3.772199627,1.79867837725041
23791041,9.936713832,3.672021449,1.3916623841056
23791043,10.03401698,3.746323822,1.46650406151578
23791045,10.07479347,3.722593289,1.85190604071021
23791047,9.512046669,4.102379819,1.81105243493988
23791049,10.02193862,3.554348179,1.51802992109294
23791051,11.12676644,3.421341022,0.535945617211838
23791055,11.13144482,3.329413462,0.53470064265305
23791057,9.363481078,4.291963565,1.25414807908932
23791059,9.363406114,3.837263848,1.25432800697876
23791061,8.984819371,3.888974898,1.27023738798508
23791063,8.874028007,3.938490484,1.23016716817158
23791065,9.423091931,3.835310316,1.18128433724872
23791067,10.01168291,3.663018188,1.15611840991096
23791069,9.924040358,3.473180673,0.911707738038024
23791071,11.23190065,3.687651562,0.439015021848872
23791073,11.2319013,3.687651562,0.43901649373311
23791079,11.23191774,3.687651562,0.439046938260204
23791081,11.23194974,3.245566354,0.439113324156268
23791083,11.85088366,3.222031919,0.485129088246326
23791085,11.23225055,3.311190579,0.485198881040044
23791087,11.23225156,3.689588119,0.485200982127974
23791089,11.27240713,3.209552238,0.419130854340186
23791091,11.27252611,3.235111761,0.419687835078504
23791093,11.24437073,3.347230589,0.42212168560574
23791095,9.531669359,3.990810656,1.0449870101376
23791097,9.526839279,3.991103415,1.04499504999027
23791099,9.932415453,3.352709106,1.02112444149021
23791101,9.958543104,3.412312995,1.01712760425089
23791103,9.937319976,3.424563571,1.01525270789623
23791105,9.982615205,3.791657965,1.00992050798562
23791107,10.56184509,3.333880339,0.902864469257352
23791109,10.60777285,3.097075157,0.895509248829458
23791111,10.8241306,3.050556743,0.49761075739747
23791113,10.91553631,2.562153542,0.474310269980184
23791115,11.0051297,2.345083267,0.464953260210446
23791117,11.11474695,1.825229773,0.453064765313774
23791119,11.13925789,1.373045945,0.451372168379316
23791121,11.23214785,1.313541454,0.450927454095624
23791123,11.0845622,0.781818182,0.442370436902504
23791125,10.99707773,0.781818182,0.439629280996824
23791127,11.09397328,0.781818182,0.435518894778514
23791129,12.06844847,0.781818182,0.429613128716114
23791131,11.12976927,0.792887263,0.405021299184806
23791133,11.13915937,0.781818182,0.404662991466544
23791135,11.60890423,1.350125158,0.391540461556374
23791137,11.4558664,0.781818182,0.385076707331188
23791139,11.92355117,1.288283154,0.312844199582818
23791141,12.23415663,1.586085439,0.219242768772374
23791143,12.07865742,1.254312767,0.21003317878312
23791145,8.850784251,4.228937599,1.2268216157985
23791149,8.783489373,4.23719183,1.28834558058759
23791151,8.607453961,4.265957497,1.32494242720239
23791153,11.28490622,3.215544887,0.410466121067594
23791155,11.28496816,3.23392216,0.410766822717942
23791157,11.28500788,3.250045139,0.410909428499732
23791159,9.488462593,4.281170866,2.33221827838807
23791161,9.488457898,4.281170866,2.33222460202655
23791163,9.515969937,4.282976485,2.3419698106817
23791165,9.529737517,4.283883846,2.3462634945137
23791167,10.19673414,3.987764278,2.35427679588963
23791169,9.554690556,4.288010515,2.45403267100997
23791171,9.554675226,3.981178128,2.45307889817362
23791173,9.548551342,3.943459235,2.47095032706522
23791175,9.542930113,3.884450328,2.4678805970996
23791177,9.535138677,3.811243478,2.47569739581735
23791179,9.815742288,3.864148398,2.27279974873937
23791181,9.536864695,4.316468894,2.35109691585912
23791183,8.973227444,4.356266477,2.52807546297923
23791185,9.014749523,4.054859481,2.54237013782772
23791187,8.605123554,4.386268372,2.61345208541803
23791189,9.049195494,4.371624705,2.46701418677587
23791191,10.58344616,3.896269158,2.31909487793809
23791193,9.308634879,4.296487652,2.56080809345729
23791195,10.14815483,3.865865119,2.55953211793447
23791197,9.431863552,4.28887348,2.56979606203891
23791199,9.505423549,4.275299932,2.57128909728418
23791201,9.514822933,4.194238676,2.08249486393451
23791203,9.669099828,3.913823069,2.09409805454197
23791205,9.773201702,4.134378619,2.07517207660345
23791207,9.792686636,4.12372217,2.0608330371565
23791209,9.838748093,3.726819707,2.02816197483352
23791211,9.828870324,4.087215766,2.00274680540991
23791213,10.09803285,3.664886785,1.84912008427087
23791215,10.07669206,3.518605788,1.76749092134831
23791217,9.367760621,3.973286523,2.91712768464662
23791219,9.331266163,4.069092436,2.96090588988562
23791221,9.299825472,3.988904673,3.00005177554547
23791223,9.306028179,4.32133611,3.05337929810531
23791225,9.401380549,3.988236664,2.98158199132364
23791227,9.256666495,4.295839251,2.96554372277273
23791229,9.279501569,3.875862977,3.00161500484111
23791231,9.465713471,4.027072455,2.96580180639294
23791233,9.645934809,4.247356538,2.96037098308645
23791235,9.482488091,3.665866483,2.87701941771915
23791237,9.689754674,3.641110889,1.48600275552412
23791239,9.691740194,3.626970654,1.47961856238433
23791241,9.740454575,3.725921312,1.47632510135746
23791243,9.602887319,4.019181699,1.46667813213924
23791245,9.648740125,3.640389931,1.46584342366888
23791247,9.657624083,3.681846712,1.46499592163961
23791249,9.680964051,3.569259856,1.43956331713637
23791251,9.736547516,3.690814608,1.43213148138744
23791253,9.724205614,3.607625554,1.42585475974768
23791255,9.68186852,3.961178776,1.41218693793411
23791257,10.50816867,3.513369389,1.39277505232998
23791259,9.738901892,3.416091065,1.39720783516855
23791261,9.680627595,3.690079696,1.4083208733556
23791263,9.629948159,3.901924342,1.4031414982565
23791265,9.509904655,3.584782541,1.48275038791844
23791267,9.527186864,3.163530372,1.37380165608436
23791269,10.07758001,2.559065245,1.40646874966721
23791271,11.10025347,3.7291853,0.557792505635874
23791273,11.10016675,3.242265525,0.557382875404094
23791275,11.10500262,3.728594077,0.557307587764388
23791277,11.10495986,3.728494488,0.557116071250242
23791279,11.10489661,3.289211754,0.555285788397914
23791281,11.10474139,3.450153935,0.554691087788094
23791283,11.10454922,3.727317143,0.553852798112532
23791285,11.1045164,3.347093931,0.553723214668322
23791287,11.10447664,3.306127138,0.553586085769528
23791289,11.10443542,3.271065787,0.55338198509838
23791291,11.10441732,3.359098416,0.55326799868727
23791293,11.1091454,3.262008052,0.552172523291614
23791295,11.12299061,3.279759319,0.545447850703126
23791297,11.12297132,3.266827025,0.545335375179232
23791299,11.12295526,3.720331628,0.545276947054948
23791301,11.12290378,3.336701532,0.544899843893066
23791303,11.12267323,3.342547486,0.543606364099834
23791305,11.12745552,3.395134936,0.543002409139492
23791307,11.23225671,3.689588119,0.485214272247194
23791309,11.22297153,3.691110658,0.487066463296802
23791311,11.22336652,3.154555816,0.488329276853048
23791315,11.21394364,3.274085355,0.489945192186356
23791317,11.21407996,3.193591149,0.49121314673428
23791319,11.21415704,3.29018321,0.491812204284442
23791321,11.21417512,3.258260242,0.491930360271908
23791323,11.20934468,3.268422757,0.492092378975168
23791325,11.20946177,3.698651404,0.49269260994115
23791327,11.20946941,3.343139778,0.492711662687998
23791329,11.20953729,3.313935336,0.49322468873335
23791331,11.20487374,3.272562929,0.494436097861508
23791333,8.984106179,4.206580351,1.9745612042291
23791335,8.984135386,4.206545331,1.97440833259739
23791337,8.983960054,4.206532553,1.97532932347231
23791339,8.99601923,4.174714497,2.36739979815996
23791341,9.154583814,3.751632928,1.19572570603975
23791343,9.671776451,3.551067018,0.72266700386804
23791345,9.713783433,3.397087666,0.676023932844878
23791347,10.28167633,3.263076849,0.588945482073808
23791349,8.822103785,4.256022058,1.18748799666389
23791351,9.108869311,3.837635166,1.11948306452937
23791353,9.141571233,4.162408287,0.925640472485764
23791355,9.367722797,3.703723313,0.93886253342188
23791357,9.265652616,3.684187995,0.940292300098656
23791359,9.110761442,3.560810112,0.841844591846046
23791361,9.051320997,3.499396286,0.745075087680554
23791363,11.29380561,3.175785013,0.404218664135638
23791365,11.29379268,3.356384542,0.404158660424102
23791367,11.29372031,3.237487072,0.40390071593392
23791369,11.29370901,3.231201811,0.403864037583306
23791371,11.29842462,3.230052764,0.403490718708234
23791373,11.2981753,3.313504194,0.401716128698848
23791375,11.30271407,3.333676428,0.399808972889608
23791377,11.29841788,3.246534793,0.40347654648968
23791379,11.29826813,3.240606862,0.402534549808342
23791381,11.29834958,3.659201728,0.40306086455916
23791383,11.29832733,3.659071993,0.403005338372866
23791385,11.298276,3.245082512,0.40257414356919
23791387,11.29832688,3.384160806,0.403004276893098
23791389,11.24437073,3.272562929,0.439015021848872
23791391,11.67649206,3.296356398,0.608606141062758
23791393,11.04640208,3.334450856,0.608564605386048
23791395,11.04151917,3.328705129,0.608476297155164
23791397,11.04151662,3.23508942,0.608464759425608
23791399,11.0415147,3.267071236,0.608458252997052
23791401,11.0415078,3.263109509,0.608434082211238
23791403,11.04589368,3.403331659,0.605867415566528
23791405,11.04588937,3.75059582,0.605853800117564
23791407,11.04588364,3.436323825,0.605845854820084
23791409,11.04581955,3.3607781,0.605470907799376
23791411,11.04579406,3.327147994,0.605382066749558
23791413,11.04575322,3.330246239,0.605210751698966
23791415,8.97945541,4.270327197,1.35468966313064
23791417,8.979716032,4.267577851,1.34691592419957
23791419,9.021001758,4.266366353,1.33835565928086
23791421,8.138057877,4.355658714,1.38273995017381
23791423,8.147145861,4.355237398,1.39396111168465
23791427,8.513825931,4.331466886,1.54764052443321
23791429,8.520717042,4.026085937,1.55955683585462
23791431,9.277186936,3.996841079,1.51411539793387
23791433,9.47218855,3.790448413,1.24835440949842
23791435,10.0076028,3.832283292,2.19717113477077
23791437,10.04082187,3.835959755,2.08082633807463
23791439,10.13636353,4.270773307,2.19289459719677
23791441,10.16287108,3.911659931,2.24379111969009
23791443,10.06148848,3.999607473,2.34379022711119
23791445,10.41384127,4.022370409,2.41078270996334
23791447,8.543534469,4.026460192,1.62224292913493
23791449,8.553038655,3.54673102,1.6238244113253
23791451,9.547541801,3.749375559,1.84754681890191
23791453,7.868382353,3.90748265,3.21576177266065
23791455,7.868382353,4.033333154,3.46746748660974
23791457,10.54502475,2.013192937,0.537274457653794
23791459,10.42420611,1.742109463,0.468735754380374
23791461,10.47482932,1.845160723,0.483879083800292
23791463,10.15057187,4.212609296,1.40089428853851
23791465,10.15525643,3.875690571,1.40136515993238
23791467,10.33813008,4.190281577,1.40190628250892
23791469,10.02922441,3.778217482,1.51866458486921
23791471,10.70780499,3.651796397,1.42018671517295
23791473,7.868382353,3.74886015,1.68712556127715
23791475,8.069398629,4.154097205,1.64794168039641
23791477,8.124353533,3.811904347,1.63673206667774
23791479,9.895861654,3.933956967,1.78063184552861
23791481,9.842449555,3.563278914,1.93014361335863
23791483,10.24264962,3.952716817,1.21826411460254
23791485,11.12003753,4.01432309,1.24254022184623
23791487,10.70004516,3.867548601,1.17500034209412
23791489,7.868382353,4.368381299,3.13596641333685
23791491,7.868382353,3.946597745,3.1372053486712
23791493,7.868382353,4.152925224,3.20569504923509
23791495,7.868382353,4.06179283,3.03390975878144
23791497,7.868382353,4.099988211,3.15285047294204
23791499,11.22707477,0.781818182,0.437946532106406
23791501,12.05634602,0.781818182,0.373743589393664
23791503,8.460183633,4.189040084,1.89215763526563
23791505,8.460105107,3.790316079,1.8926485410506
23791507,8.501213671,3.709349216,1.87638658626276
23791509,8.830980225,3.727412967,1.98645134124263
23791511,9.206548034,3.802745152,2.0137045804756
