"comid","logq_hz_lateral_m_div_s_fill"
23107546,-8.17392519729917
23107574,-8.81914138793945
23107580,-9.69897000433602
23107584,-9.39794000867204
23107594,-6.02872415126189
23107602,-8.3767507096021
23107606,-9.0732946395874
23107610,-8.58502665202918
23107614,-9.04575749056067
23107618,-9.09691001300806
23107622,-8.56863623584101
23107626,-7.36653154442041
23735691,-8.55563449859619
23751752,-5.71119205251652
23751754,-6.13960209487269
23751756,-6.75478219985962
23751758,-5.76916804656817
23751760,-5.13694493820512
23751762,-5.10751582063531
23751764,-5.28361264261226
23751766,-5.10365569519663
23751768,-6.80371379852295
23751770,-5.91261959075928
23751772,-6.76374530792236
23751774,-7.12745761871338
23751776,-4.97282985612836
23751778,-5.57701642079072
23751780,-5.32497362007369
23751782,-6.43640027111847
23751784,-8.13891315460205
23751786,-4.86659812656558
23751788,-5.43405777974326
23751790,-6.04517881694821
23751794,-6.24866628646851
23751796,-5.2566548907429
23751798,-5.669444190937
23751800,-5.0493479830222
23751802,-6.84460639953613
23751804,-4.88783756085501
23751806,-5.27914638072769
23751808,-4.84412370837321
23751810,-5.04943070531748
23751812,-4.87789376629046
23751814,-4.81128801469215
23751816,-5.05174356494283
23751818,-4.73501698768354
23751820,-4.5762987653768
23751822,-4.52492037777981
23751824,-3.96187640161016
23751826,-4.19607361552079
23751828,-4.51204152987808
23751830,-5.12833367783256
23751832,-5.11411666870117
23751834,-6.35316562652588
23751836,-5.07444040024029
23751838,-5.42731423198374
23751840,-5.66250080542056
23751842,-6.0537486076355
23751844,-5.12225442361857
23751846,-5.29631328582764
23751848,-4.86343479223151
23751850,-4.77008390426636
23751852,-4.93053541069829
23751854,-4.91578769683838
23751856,-8.87269496917725
23751858,-9.28474044799805
23751860,-9.87834548950195
23751862,-9.48872184753418
23751864,-9.63482856750488
23751866,-9.48477649688721
23751868,-8.94962692260742
23751870,-9.2490291595459
23751872,-7.35261702988538
23751874,-8.28382587432861
23751876,-7.89956617355347
23751878,-8.12399864196777
23751880,-5.24552170123332
23751882,-5.07517302115877
23751884,-5.54762601852417
23751886,-5.41373825073242
23751888,-5.53554201126099
23751890,-7.08425760269165
23751892,-4.69281642418938
23751894,-5.04535233808599
23751896,-5.50726754077682
23751898,-5.24836682857476
23751900,-5.24484194046759
23751902,-4.59915992271658
23751904,-7.76103162765503
23751906,-4.80537744486051
23751908,-5.72735166549683
23751910,-5.75209999084473
23751912,-6.00612354278564
23751914,-4.26599552512293
23751916,-4.43963554288496
23751918,-5.23268084020015
23751920,-5.25419521331787
23751922,-4.66263459639387
23751924,-5.46931375466881
23751926,-5.40801210735245
23751928,-4.47024379037308
23751930,-4.95179521964513
23751932,-6.97714042663574
23751934,-6.49866151809692
23751936,-4.82700614625859
23751938,-5.53028106689453
23751940,-4.58815815368174
23751942,-5.12312173843384
23751944,-4.22244921474243
23751946,-4.85095648869529
23751948,-5.46287822723389
23751950,-10
23751952,-10.1223793029785
23751954,-7.24795155218056
23751956,-4.95151546832527
23751958,-4.6688906950832
23751960,-4.58471774468837
23751962,-4.83629311687297
23751964,-4.36690020626191
23751966,-9.38114070892334
23751968,-9.16019439697266
23751970,-10.4951448440552
23751972,-10.1569814682007
23751974,-4.59617796490275
23751976,-4.51600783554142
23751978,-4.07719775598365
23751980,-5.07319983010679
23751982,-4.09055309293276
23751984,-4.36511665388429
23751986,-9.43711471557617
23751988,-9.08857154846191
23751990,-9.65189933776855
23751992,-9.59507179260254
23751994,-9.67808628082275
23751996,-10.094425201416
23751998,-9.55725860595703
23752000,-5.20604905378603
23752002,-4.99183082580566
23752004,-5.33800757834551
23752006,-5.24020377417982
23752008,-4.37183389462503
23752010,-4.65525688837816
23752012,-4.79596185684204
23752014,-4.77368886128931
23752016,-4.72876497119932
23752018,-4.78645833754337
23752020,-5.08448936259154
23752022,-5.13454067733804
23752024,-5.00888029516534
23752026,-4.92622301469488
23752028,-5.51916170120239
23752030,-5.05059862136841
23752032,-5.29883800665264
23752034,-4.58258809906299
23752036,-5.67029710284679
23752038,-4.03593592673174
23752040,-5.11044311523438
23752042,-4.46807891453448
23752044,-5.9976282119751
23752046,-5.09923426819398
23752048,-4.62951836874649
23752050,-4.60682154579053
23752052,-4.4250940759544
23752054,-5.05854323029413
23752056,-4.17415212682871
23752058,-4.21163079642096
23752060,-4.44681871936102
23752062,-4.16822361866838
23752064,-4.40360249355803
23752066,-4.23769588598776
23752068,-4.78957980883284
23752070,-4.49258809081604
23752072,-5.30149793624878
23752074,-5.08866882324219
23752076,-5.36517763137817
23752078,-4.57818062439379
23752080,-4.52749367103211
23752082,-5.48238189326052
23752084,-4.59092956244097
23752086,-4.98212394532989
23752088,-4.53685386327365
23752090,-4.9966197013855
23752092,-4.54215744879921
23752094,-4.5214681339182
23752096,-4.36491755774729
23752098,-4.08074299422547
23752100,-4.36918478909421
23752102,-4.52435960864298
23752104,-4.84223809383511
23752106,-4.3811324478052
23752108,-4.91938794170598
23752110,-4.65001768053302
23752112,-4.47051574718031
23752114,-4.42144954644777
23752116,-4.46021905874574
23752118,-4.8147072181911
23752120,-4.98671184918617
23752122,-4.7136625621146
23752124,-5.18183351242967
23752126,-4.98734412055615
23752128,-4.73415901467469
23752130,-4.86466377109304
23752132,-4.38453709396204
23752134,-5.06096523090511
23752136,-4.93061313876757
23752138,-4.40824663612632
23752140,-4.2460716343082
23752142,-4.29355448361743
23752144,-4.6927522012944
23752146,-4.30367697769209
23752148,-4.50285740621108
23752150,-4.73331683414979
23752152,-4.97354436795729
23752154,-4.46902080900952
23752156,-4.71235724198762
23752158,-4.69000594410211
23752160,-4.45600175857544
23752162,-4.14712066349671
23752164,-4.07652217986422
23752166,-4.00154256820679
23752168,-4.95505046844482
23752170,-4.8705792427063
23752172,-4.29192939633753
23752174,-4.19884777752612
23752176,-4.47953461879431
23752178,-4.70655788717483
23752180,-4.46177701010464
23752182,-4.28261912320514
23752184,-4.61882172094952
23752186,-4.70365736023966
23752188,-4.00122644053403
23752190,-5.539432887939
23752192,-4.81851656861917
23752194,-4.35440483333222
23752196,-4.40465659979
23752198,-3.92506695889793
23752200,-4.63924001892862
23752202,-4.7347174473968
23752204,-4.47770064180811
23752206,-4.67761355114454
23752208,-4.1371253488173
23752210,-4.14986922102496
23752212,-4.12432903605225
23752214,-5.63896322250366
23752216,-4.39134455311445
23752218,-4.65342888351124
23752220,-7.07160414774329
23752222,-7.59751033782959
23752224,-4.48717824119735
23752226,-5.54603433609009
23752228,-4.92232692383046
23752230,-4.87863715943661
23752232,-3.97839687075171
23752234,-5.77206190263058
23752236,-4.56637895541553
23752238,-4.63332176208496
23752240,-4.81539089423944
23752242,-4.42607529225707
23752244,-4.39983222011358
23752246,-4.29314401626374
23752248,-4.39508984474114
23752250,-4.39060197468965
23752252,-4.22550639191371
23752254,-4.54023972408187
23752256,-4.43864336440082
23752258,-4.52380768058968
23752260,-4.52430847729294
23752262,-4.40619464123881
23752264,-4.27397496583205
23752266,-6.19550275802612
23752268,-4.62737516796624
23752270,-4.94052367690874
23752272,-4.5365265838969
23752274,-4.34038895860059
23752276,-4.93948724629472
23752278,-4.53799004530757
23752280,-4.83967255496494
23752282,-4.59583705086501
23752284,-5.42061659578606
23752286,-4.9408229617451
23752288,-4.90221186332225
23752290,-5.24926795865879
23752292,-4.56332541004145
23752294,-7.7281583934635
23752296,-4.7591737901211
23752298,-4.81767381340123
23752300,-5.13346456351865
23752302,-4.63311217627751
23752304,-5.47262791717239
23752306,-4.51285030755022
23752308,-4.74050885418099
23752310,-4.72965860366821
23752312,-4.46701388930663
23752314,-4.82240290506757
23752316,-4.27960830782889
23752318,-4.04323386527196
23752320,-4.81110243798266
23752322,-5.1661201165321
23752324,-4.25731885011029
23752326,-5.68704026411789
23752328,-4.799103011915
23752330,-4.0619853237683
23752332,-4.1131338006586
23752334,-4.06748869279644
23752336,-4.24618116274882
23752338,-6.10259286033842
23752340,-5.10741570023535
23752342,-4.835614424631
23752344,-4.8549310719616
23752346,-4.92799287502026
23752348,-4.928718322683
23752350,-4.22435023792732
23752352,-4.66628880303476
23752354,-5.38792753219604
23752356,-4.82200203690343
23752358,-4.93026161193848
23752360,-5.15404043032189
23752362,-4.63640494100172
23752364,-4.60240930453415
23752366,-4.53408798874254
23752368,-4.4464239994659
23752370,-4.48389582944933
23752372,-5.84807882020009
23752374,-4.45259454033251
23752376,-4.95082851137439
23752378,-4.86554238160635
23752380,-5.20905369147094
23752382,-5.12911056512159
23752384,-4.64613567988894
23752386,-4.58358918035655
23752388,-4.35298398764435
23752390,-4.35911625682651
23752392,-4.43420883212752
23752394,-4.77454856180143
23752396,-4.94632241300571
23752398,-4.39906629054561
23752400,-4.88191061476647
23752402,-5.16572556945638
23752404,-4.59655345122412
23752406,-4.46397086062458
23752408,-4.08081956003312
23752410,-4.2594806627074
23752414,-9.70329856872559
23752416,-8.59018135070801
23752418,-4.65165229386962
23752420,-4.9560839076229
23752422,-4.37117290909548
23752424,-4.36207819237047
23752426,-5.68137328297003
23752428,-4.42984833484874
23752430,-4.32825861393541
23752432,-5.26156035380204
23752434,-3.90182750567369
23752436,-6.31803554100532
23752438,-4.18059263510429
23752440,-4.21184124437954
23752442,-4.45899276781931
23752444,-5.63056039810181
23752446,-6.0088849067688
23752448,-5.50233792505786
23752450,-5.04708653299472
23752452,-4.6711252162508
23752454,-4.99388067594771
23752456,-5.25074625015259
23752458,-5.10593328505213
23752460,-5.70423503877023
23752462,-4.29042563065682
23752464,-4.65357464916691
23752466,-4.77592420578003
23752468,-4.54272890090942
23752470,-4.57911109924316
23752472,-5.10621605232831
23752474,-9.30102999566398
23752476,-5.29312866326705
23752478,-4.40276896748807
23752480,-4.49994474778225
23752482,-4.27588722630668
23752484,-4.7887672938411
23752486,-5.87972227966063
23752488,-4.28488787386347
23752490,-5.00832605361938
23752492,-4.40000018605658
23752494,-4.5843723626892
23752496,-4.90834665298462
23752498,-4.36291272967762
23752500,-4.06135702133179
23752502,-4.08723497390747
23752504,-4.56460523605347
23752506,-4.24836605917729
23752508,-4.951332950042
23752510,-4.633166291761
23752512,-4.57117033004761
23752514,-4.37163150781797
23752516,-5.16521883010864
23752518,-4.17973804473877
23752520,-4.5028615535072
23752522,-4.89735708750112
23752524,-4.13126741876107
23752526,-4.29483103035392
23752528,-4.41993429014579
23752530,-6.19691896438599
23752532,-4.83278903610966
23752534,-4.60999096210344
23752536,-5.01831727262871
23752538,-4.40901223648743
23752540,-4.51436657674087
23752542,-5.34359645843506
23752544,-4.3879115983245
23752546,-5.56316661834717
23752548,-6.79961109161377
23752550,-4.45920394065779
23752552,-4.72480964660645
23752554,-5.28645905814981
23752556,-4.99142537572372
23752558,-4.56326662293945
23752560,-4.65226028207995
23752562,-4.57824639893294
23752564,-4.68657995360531
23752566,-4.30482131423919
23752570,-4.56864749547354
23752572,-4.22062937173795
23752574,-4.04987524245
23752576,-4.61349568383161
23752578,-4.23326675582489
23752580,-4.3746330083695
23752582,-4.52222490070026
23752584,-4.5714529814234
23752586,-4.74601539686541
23752588,-4.5996485469012
23752590,-4.44019415271064
23752592,-4.48031783430103
23752594,-6.96863126754761
23752596,-4.91226116216813
23752598,-4.92625599588522
23752600,-5.11033980231209
23752602,-9.00184440612793
23752604,-7.41672563552856
23752606,-8.12854766845703
23752608,-4.68572608256839
23752610,-4.78200573070942
23752612,-4.43675511161551
23752614,-4.77862749816729
23752616,-4.63437725497297
23752618,-4.61524885893706
23752620,-4.55493468033767
23752622,-4.91394998160691
23752624,-4.51950151838207
23752626,-4.94303419932908
23752628,-4.57860098831685
23752630,-6.16253782851401
23752632,-5.30680085484628
23752634,-8.76955107862173
23752636,-4.43645958881055
23752638,-4.3704662322998
23752640,-4.75684532788444
23752642,-5.12885923898061
23752644,-5.1383162700809
23752646,-5.86700429930773
23752648,-5.02757035060572
23752650,-5.16096212661169
23752652,-4.37368530090605
23752654,-4.76105110168824
23752656,-4.40682695288112
23752658,-4.62114079268004
23752660,-4.29052198030196
23752662,-5.55934275585538
23752664,-4.83897057989489
23752666,-4.50385112368284
23752668,-4.78118625735861
23752670,-5.03772065833356
23752672,-4.71179550324848
23752674,-4.27031938693456
23752676,-5.87899856501036
23752678,-4.58558156704265
23752680,-4.95055532455444
23752682,-4.423990545311
23752684,-4.48413277668149
23752686,-4.40037361427821
23752688,-4.7898393854906
23752690,-4.55186899888563
23752692,-4.18547742359411
23752694,-4.73429090024877
23752696,-4.57031068918987
23752698,-4.71189839702136
23752700,-4.94773325383006
23752702,-5.09281444504934
23752704,-4.70635022078416
23752706,-4.42290591102314
23752708,-4.35109262411211
23752710,-4.61215831537294
23752712,-4.73453593690836
23752714,-4.32753402618009
23752716,-5.90520620346069
23752718,-4.7748303353687
23752720,-4.3758623491505
23752722,-4.9072197228496
23752724,-4.440105339164
23752726,-4.44070037555016
23752728,-4.77664426039841
23752730,-4.24500759015979
23752732,-4.9187211187732
23752734,-4.47433397870809
23752736,-10.3917779922485
23752738,-4.73218906555847
23752740,-4.29132165910287
23752742,-4.21808027060551
23752744,-4.39496130070183
23752746,-4.1244670595028
23752748,-4.50062557632462
23752750,-5.63597460314955
23752752,-4.78619280981611
23752754,-4.42637194467099
23752756,-4.43713876033721
23752758,-4.47238792624041
23752760,-3.71542731956448
23752762,-4.35797898187524
23752764,-4.48904635550319
23752766,-3.95552531026192
23752768,-4.22585690738067
23752770,-4.73578446994148
23752772,-4.22614471733144
23752774,-4.35297869681859
23752776,-4.66563729215061
23752778,-4.48903336106326
23752780,-3.98477692632958
23752782,-3.77910487812654
23752784,-4.42694496454301
23752786,-5.37715417039967
23752788,-4.67989511722459
23752790,-4.26194633815215
23752792,-4.48336780945975
23752794,-4.65813831604855
23752796,-4.37092847800912
23752798,-4.60325333340143
23752800,-4.67461394070725
23752802,-4.89477386925546
23752804,-4.53468095540654
23752806,-4.71938166230106
23752808,-4.30463216561203
