"comid","logq_hz_vertical_m_div_s_fill"
23801190,-6.61367942610595
23801192,-6.15168769637272
23801194,-6.91221858219046
23801196,-4.65417554959907
23801198,-8.01772876696043
23801200,-4.44046580092004
23801202,-4.65919511452005
23801204,-4.23380994865233
23801206,-4.59726503643304
23801208,-6.45667709935309
23801210,-8.60205999132796
23801212,-3.85487368676857
23801214,-4.22641908571319
23801216,-6.99267904707726
23801218,-5.9126800877936
23801220,-5.49482287912317
23801222,-4.54466438037926
23801224,-5.75300930075845
23801226,-8.68568134307861
23801228,-6.1792076189118
23801230,-4.75384624116791
23801232,-4.31270350143551
23801234,-6.27901425584626
23801236,-8.61409187316895
23801238,-4.06773796657933
23801240,-4.19584798812866
23801242,-4.62421206818728
23801244,-5.76270766243254
23801246,-7.89279003035213
23801248,-4.86963727950459
23801250,-2.92664948238989
23801252,-8.37700748443604
23801254,-4.09865667015699
23801256,-8.69211101531982
23801258,-6.61118858652648
23801260,-6.74448628718047
23801262,-4.5819345784813
23801264,-5.38988304458807
23801266,-5.97600719539353
23801270,-4.0990267596843
23801272,-4.51908557611133
23801276,-4.40752187642142
23801278,-4.72624891472373
23801282,-4.35994104387466
23801284,-4.08846358214544
23801286,-4.27476106099129
23801288,-4.24417797969142
23801290,-6.36622865391744
23801292,-3.77785083653406
23801294,-7.04143611677803
23801296,-4.47396178045648
23801298,-9.33533954620361
23801300,-3.99508786728201
23801302,-4.51917291018074
23801304,-9.04575749056067
23801306,-7.72124639904717
23801308,-6.17179138553205
23801310,-8.60205999132796
23801312,-4.67138020590403
23801314,-5.85993213094771
23801316,-4.74242588202082
23801318,-6.17571067810059
23801320,-9.70523452758789
23801322,-4.64115063407289
23801324,-4.57186761479673
23801326,-5.29459818487074
23801328,-6.6458915608526
23801330,-4.70063826551729
23801332,-6.78994915012486
23801334,-6.529883646849
23801336,-7.09854167860389
23801338,-6.79155864356143
23801340,-5.46072311780933
23801342,-3.87784757831264
23801344,-5.78386049939686
23801346,-6.66494348056091
23801348,-6.57186520597121
23801350,-7.22257317761069
23801352,-4.33394212711134
23801354,-4.74905646722209
23801356,-6.18157614490792
23801358,-6.20148746696865
23801360,-5.26290281712242
23801362,-5.99306354863571
23801364,-5.31979143880789
23801366,-8.10237290870956
23801368,-6.11741854644555
23801370,-3.45312409403974
23801372,-5.88572270343841
23801374,-8.92081875395237
23801376,-6.41521662100349
23801378,-4.94571259687942
23801380,-7.7281583934635
23801382,-4.31915370986702
23801384,-6.37551163748655
23801386,-8.7054443359375
23801388,-5.89616208397439
23801390,-8.76955107862173
23801392,-4.4040344647137
23801394,-9.36651706695557
23801396,-6.98589967848038
23801398,-6.5003129173816
23801400,-4.79421487409521
23801402,-8.67778070526608
23801404,-7.67162039656126
23801406,-4.40260869644894
23801408,-4.29069780742667
23801410,-5.29767287931444
23801412,-4.90364974680596
23801414,-4.40495633222669
23801416,-5.76576119965293
23801418,-7.03526907894637
23801420,-5.58085414802146
23801424,-4.74273304385573
23801426,-5.85062690950862
23801428,-5.79783875298065
23801430,-8.92980289459229
23801432,-9.40358638763428
23801434,-5.88147074246826
23801436,-4.7353734297099
23801438,-5.53442384129607
23801440,-4.1565725368144
23801442,-6.44405956218149
23801444,-7.53165266958784
23801446,-6.85418228550817
23801448,-8.72118854522705
23801450,-6.39848321634999
23801452,-7.07211658966929
23801454,-8.7848424911499
23801456,-5.86956973234186
23801458,-6.49566508819754
23801460,-7.33913452199613
23801462,-6.80161786999171
23801464,-4.60090890514529
23801466,-4.22140559686966
23801468,-6.06378795567975
23801470,-7.23732143627256
23801472,-4.66900039159533
23801474,-8.01322826573375
23801476,-8.39794000867204
23801478,-4.85707633842021
23801482,-5.85779830983649
23801484,-4.13424808046691
23801486,-5.18574574336085
23801488,-9.2083797454834
23801490,-7.43297363384094
23801492,-4.59691339870041
23801494,-4.34503632115195
23801496,-6.4907974776689
23801498,-6.42712839779952
23801500,-4.48414241876085
23801502,-4.82654304964312
23801504,-4.82839237385242
23801506,-9
23801508,-6.75104638450429
23801510,-4.94474233657187
23801512,-4.74612495515336
23801514,-4.43828432153463
23801516,-5.14428100582703
23801518,-6.13996161019281
23801520,-9.26854038238525
23801522,-7.96657624451305
23801524,-3.71471173401162
23801526,-7.99139982823808
23801528,-7.52724355068279
23801530,-5.87189165089689
23801532,-5.58032506494613
23801534,-4.51403700466171
23801536,-6.29533481454547
23801538,-7.07365755337435
23801540,-7.09420411963213
23801542,-4.60791497580969
23801544,-4.83755661111285
23801548,-6.92226882034761
23801550,-4.03716724255276
23801552,-4.61293407461582
23801556,-4.46678327608369
23801558,-8.61978875828839
23801560,-5.80183796095392
23801562,-9.40155696868896
23801564,-4.51488533381488
23801566,-4.57719481673509
23801568,-5.53691366697547
23801572,-7.22621355501881
23801574,-4.29476311513595
23801576,-4.40210497922411
23801578,-5.33514187103423
23801580,-4.37489122551288
23801582,-4.38668513806414
23801584,-4.73878089117945
23801586,-4.54191667899733
23801588,-5.58917217215462
23801594,-5.10855175189626
23801598,-4.53684457780704
23801602,-4.44878661647528
23801604,-4.48509213137179
23801608,-7.18177410638604
23801616,-7.52724355068279
23801618,-4.64179910373803
23801620,-4.42513385466695
23801622,-4.71746689898475
23801624,-8.07058107428571
23801626,-4.92242862363433
23801628,-7.64975198166584
23801630,-5.5434669626459
23801632,-4.18134984565863
23801634,-4.62000775045249
23801636,-4.21166669815702
23801638,-4.46263358636634
23801640,-6.34505377341566
23801642,-5.05367548744612
23801644,-4.5110078438855
23801646,-6.91080163319485
23801648,-4.76810390896139
23801650,-6.38394480502341
23801652,-5.63294240938716
23801654,-4.45753005893566
23801656,-4.36053162564194
23801658,-4.15516732421361
23801660,-4.905288439386
23801662,-3.91587361959047
23801664,-6.22533707746218
23801666,-5.49926966570651
23801668,-4.43663204620379
23801670,-4.16304758454035
23801672,-4.24159479609944
23801674,-3.16982232152744
23801676,-7.65757731917779
23801678,-5.87386859273802
23801680,-4.56774994006654
23801682,-5.29622729482553
23801684,-4.5054293334171
23801686,-5.91136785815368
23801688,-4.30221610099061
23801690,-4.87039388187805
23801692,-4.43065256519754
23801694,-4.97446066179102
23801696,-4.31337324822685
23801698,-4.57857286286282
23801700,-4.69823090086815
23801702,-5.6053207244549
23801704,-4.94502327080778
23801706,-6.41116827440579
23801708,-6.72653572737865
23801710,-4.27699523012828
23801712,-4.19507270921287
23801714,-4.12310490939095
23801716,-4.39578328623064
23801718,-4.32310236891732
23801720,-4.45657794724902
23801722,-4.69122435941754
23801724,-4.91596340445018
23801726,-4.443157610229
23801728,-4.75380948087299
23801730,-4.5291430770739
23801732,-4.02633776931734
23801734,-4.35899755031115
23801736,-5.01281655277982
23801738,-5.02407672883179
23801740,-4.1266728648376
23801742,-4.40166422415085
23801744,-4.70410160950648
23801746,-4.38190446606243
23801748,-4.17375604955899
23801750,-4.39857001976772
23801752,-4.38619251581974
23801754,-6.04277594215683
23801756,-4.51842869512063
23801758,-4.32220493856167
23801760,-4.36897616132126
23801762,-5.340597274078
23801764,-4.67939123125393
23801766,-4.46013271803636
23801768,-4.14638211491129
23801770,-5.95565626510489
23801772,-5.62393427841383
23801774,-4.28418858563915
23801776,-4.22486552575793
23801778,-4.25430636955667
23801780,-4.40081257991539
23801782,-4.35528436823899
23801784,-3.15004811757955
23801786,-4.37961447282015
23801788,-4.35680978677815
23801790,-4.53652043747706
23801792,-4.39590010689829
23801794,-4.26117459676079
23801796,-4.28387638178162
23801798,-4.40546096300827
23801800,-4.78136472879296
23801802,-4.34212435095472
23801804,-4.4686967440181
23801806,-4.40644405004063
23801808,-4.59229644807504
23801810,-4.36958244427036
23801812,-4.11355591763915
23801814,-4.40104005203647
23801816,-4.1617287322905
23801818,-4.12401047412553
23801820,-4.1015864662941
23801822,-4.30087367875404
23801824,-4.23009290881265
23801826,-4.4215157154516
23801828,-4.30888585065808
23801830,-4.36656369590384
23801832,-4.04692909376232
23801834,-4.35524919683578
23801836,-4.51865961406626
23801840,-8.88499069213867
23801842,-6.53655496822957
23801844,-4.98574737393311
23804830,-3.12530075529272
23804832,-3.270056285826
23804834,-7.78781239559604
23804836,-3.36418332119732
23804838,-8.32790214206428
23804840,-8.13667713987954
23804842,-5.71426270985335
23804844,-3.24096623473681
23804846,-7.42481215507234
23804848,-4.61982870101929
23804850,-5.83158540725708
23804852,-3.45763574238115
23804854,-9.52287874528034
23804856,-8.98820304870605
23804858,-8.76955107862173
23804860,-7.9581470489502
23804862,-7.03068828582764
23804864,-4.13570790127693
23804866,-7.00613594055176
23804868,-6.97904396057129
23804870,-6.77798318862915
23804872,-5.69635043893969
23804874,-7.34641122817993
23804876,-7.06650638580322
23804878,-7.48405456542969
23804880,-9.15490195998574
23804882,-7.20822381973267
23804884,-5.38677148396349
23804886,-4.81336569268029
23804888,-5.78346464258164
23804890,-7.16877030613294
23804892,-4.78765256201199
23804894,-5.91966217675243
23804896,-5.87556098944347
23804898,-5.43957922590884
23804900,-6.66436529159546
23804902,-6.66429710388184
23804904,-6.72353819582676
23804906,-8.35654732351381
23804908,-6.01529270551733
23804910,-6.14417809459397
23804912,-5.83788385893763
23804914,-4.75070447272259
23804916,-4.58978328280407
23804918,-5.35947881249347
23804922,-5.63096977819085
23804924,-5.67409454964566
23804926,-4.42965998584549
23804928,-4.19449319142051
23804930,-4.82796326358703
23804932,-7.72353819582676
23804934,-4.933908992689
23804936,-4.7499412466768
23804938,-4.61975799685205
23804940,-4.63825517018299
23804942,-5.76934675282078
23804944,-4.61746607626923
23804946,-5.75180596205914
23804948,-4.0951557538844
23804950,-5.76110120777216
23804952,-4.11131964277539
23804954,-5.16047795975459
23804956,-4.84776059296354
23804958,-3.85297546488994
23804960,-3.17603541237617
23804962,-4.30343730220546
23804964,-5.7158175053631
23804966,-4.87297947590482
23804968,-4.31401945906297
23804970,-4.1318608535869
23804972,-5.46727109357163
23804974,-5.02693221255672
23804976,-4.69150174936009
23804978,-4.62723155876212
23804980,-4.89125574839856
23804982,-4.77258124915643
23804984,-4.195627716249
23804986,-3.34047331908587
23804988,-3.38530188290638
23804990,-3.69839829241226
23804992,-3.46765405563346
23804994,-3.5168633671906
23804996,-3.57173087165207
23804998,-3.53807061916828
23805000,-3.96910855280918
23805002,-3.56009237722099
23805004,-3.95233488165896
23805006,-4.29558375338171
23805008,-4.99763088282838
23805010,-5.47069800221202
23805012,-5.11620233696512
23805014,-4.65918322608383
23805016,-4.52699357430072
23805018,-4.7035300668015
23805020,-3.96808602848774
23805022,-4.32411538829113
23805024,-4.6891580548357
23805026,-4.26375094381269
23805028,-4.87110661474214
23805030,-3.70759698486558
23805032,-3.70886041132899
23805034,-4.11376950894628
23805036,-4.60953075266051
23805038,-6.51144928349956
23805040,-4.87607326196906
23805042,-5.07531246226365
23805044,-7.24260397120698
23805046,-2.80217271297862
23805048,-4.78318248505145
23805050,-4.12502359031965
23805052,-4.87940961855715
23805054,-3.78116783497048
23805056,-3.21540587960865
23805058,-7.10127481841051
23805060,-3.30767876574883
23805062,-3.66062587574873
23805064,-3.64035982285868
23805066,-3.61332204453091
23805068,-3.77718339315033
23805070,-2.93749762492223
23805072,-3.325148842472
23805074,-3.50361906760945
23805076,-3.67537774578924
23805078,-3.78810636332718
23805080,-4.29456606051918
23805082,-3.95267810644875
23805084,-3.395871896482
23805086,-3.55771537132099
23805088,-4.3131714533976
23805090,-4.15321150575359
23805092,-4.28374283531624
23805094,-3.79138157566312
23805096,-3.99894161217284
23805098,-4.75170542553625
23805100,-4.48245706916251
23805102,-4.35206180102429
23805104,-6.92408823851722
23805106,-2.96680418457465
23805108,-7.04551935195923
23805110,-6.47171115875244
23805112,-8.01322826573375
23805114,-6.10253143310547
23805116,-7.07883394936226
23805118,-3.74828392981586
23805120,-3.73577550308756
23805122,-4.31935254011428
23805124,-4.08831080987974
23805126,-7.56383735295924
23805128,-4.12343982544681
23805130,-4.14050691780936
23805132,-3.96319694210988
23805134,-4.43800952656398
23805136,-6.97633608180221
23805138,-6.21802932608745
23805140,-6.92518355935483
23805142,-5.59373240359
23805144,-6.74933608053676
23805148,-4.28517837437544
23805150,-4.04952853259934
23805152,-3.49696106520379
23805154,-3.66420396706378
23805156,-3.97723768455976
23805158,-3.44532134513518
23805160,-3.71542507079396
23805162,-3.36414348215865
23805164,-3.71596031330358
23805166,-3.71766715397249
23805168,-4.04269012977021
23805170,-4.33262775558684
23805172,-3.89854942894158
23805174,-3.66476118715603
23805176,-4.36606138663667
23805178,-4.19191933544729
23805180,-4.33506774216318
23805182,-4.35234624846518
23805184,-7.94692155651658
23805186,-7.33484840393066
23805188,-7.76561164855957
23805190,-4.71201852674347
23805192,-7.82973828460504
23805194,-4.78857693748446
23805196,-4.51096168106027
23805198,-4.77535559410862
23805200,-4.52687813670927
23805202,-4.28784041860589
23805204,-7.96165418624878
23805206,-6.48148606012211
23805208,-5.03710055198842
23805210,-4.51679586554927
23805212,-5.53658484847878
23805214,-4.56672258196697
23805218,-5.8058465638349
23805220,-6.41930306028756
23805222,-6.34122567915564
23805224,-7.44831371307373
23805228,-4.71347392296214
23805230,-5.73980931673004
23805232,-5.39658495458707
23805234,-6.54729377348897
23805236,-4.64416741815402
23805238,-5.43183349042674
23805240,-4.61564739134767
23805242,-5.76621728491505
23805244,-5.40634848173457
23805246,-4.83607867840245
23805248,-3.39540365810745
23805250,-4.4447922762825
23805252,-4.70343649068881
23805254,-6.10149421446564
23805256,-4.04451382141141
23805258,-4.46630896226396
23805260,-3.32879160030108
23805262,-4.30438593535137
23805264,-4.15625906857147
23805266,-4.53604557067993
23805268,-4.58147498862205
23805270,-4.87575016624537
23805272,-5.90741969930869
23805274,-6.07268097504034
23805276,-5.44082379500389
23805278,-5.34307809120464
23805280,-6.24580461181016
23805282,-5.82188674768537
23805284,-5.79352493818331
23805286,-5.44912374715715
23805288,-5.73058046248895
23805290,-5.92357803263941
23805292,-5.70055807919791
23805294,-5.7261888006006
