"comid","logRT_vertical_hz_s_fill"
23102046,6.24645183672859
23102048,6.11267214016336
23102050,5.81333741184281
23102052,6.32915085502793
23102054,6.93651374247889
23102056,5.74906275894039
23102058,6.03477505954974
23102060,5.95083749571806
23102062,6.36581080966352
23102064,4.47676077891301
23102066,5.95849613622156
23102068,6.12428182752546
23102070,6.15812463458408
23102074,6.2039458673171
23102078,5.64710489820822
23102088,5.26968480130282
23102090,4.22884876655531
23102092,5.96939086914062
23102094,6.59869818813522
23102096,5.68145070147534
23102098,4.29736861705782
23102102,5.1645359741782
23102104,5.88224349543348
23102106,5.8558532434523
23102108,5.83252000808716
23102110,5.32747215047591
23102112,5.35531641780499
23102114,6.86000728607178
23102116,5.59342684544116
23102118,6.28219363193455
23102124,4.75508299984086
23102126,6.17529155178811
23102128,5.79700460855002
23102130,6.23170908446563
23102134,6.19795989933064
23102140,5.12485986404281
23102142,5.83031652616618
23102144,6.56554296357669
23102146,6.26119417657701
23102148,6.08383057495363
23102150,5.64892497783237
23102152,4.2329785691173
23102154,6.31742537883377
23102156,6.13951325455017
23102158,6.26934882107572
23102168,6.20088044668649
23102170,5.85647200337175
23102172,5.97110673732153
23102174,5.73205081586028
23102176,5.30455308613895
23102178,5.31199169158936
23102180,5.33622580404451
23102182,6.29467022779636
23102188,5.84988595985421
23102190,5.93804111391318
23102192,6.55673471565128
23102198,5.33976833321169
23102202,5.32408129506571
23102204,4.39238765800382
23102206,6.25018004824232
23102208,5.44610906579618
23102210,5.67213486517125
23102212,5.20011954156043
23102214,5.52042830824073
23102224,6.72616481781006
23102226,5.96346031277131
23102232,5.93351221084595
23102234,5.34286865210317
23102236,5.89712353810729
23102238,6.85623598098755
23102240,5.04998865764254
23102242,5.39854873328582
23102244,6.23795167161259
23102248,5.78638315200806
23102250,6.46170562567212
23102252,5.64806370863258
23102254,5.66863888011554
23102258,5.80885270029944
23102260,6.2550527154002
23102268,5.24121141433716
23102270,6.03961327081095
23102272,6.00761512824645
23102274,5.99580325361467
23102276,5.13794627165082
23102278,5.1519710243736
23102280,3.82027664931006
23102282,5.54911615684232
23102284,5.91897098008202
23102286,5.16324298218279
23102290,6.48945078765588
23102292,4.86087131500244
23102294,4.88295975847017
23102296,4.65817880630493
23102298,5.13872861862183
23102302,6.43425273895264
23102306,5.07219670195024
23102308,6.57003512015918
23102312,5.44619472411695
23102314,6.20587662667686
23102318,5.77141936241924
23102320,6.79814434051514
23102322,6.69137144088745
23102324,5.43677091598511
23102328,5.74549054681417
23102330,5.11767510196825
23102334,4.90581213127032
23102336,4.26718415893898
23102338,4.92669200897217
23102340,5.23677206039429
23102342,6.09712161522618
23102344,4.91942769487029
23102346,4.360386966449
23102350,4.68636461922525
23102352,5.77246618270874
23102354,6.43746317029119
23102356,6.56891923995626
23102360,5.82235802567091
23102362,6.39998225120058
23102364,4.06471480819288
23102366,5.86106300354004
23102368,6.66434570893917
23102370,5.91710344453094
23102372,6.02023810781514
23102374,4.08533999566564
23102376,3.86496096218219
23102378,6.79067095904676
23102380,5.53507089614868
23102382,6.55184698104858
23102384,6.15620773335281
23102386,4.52572069811846
23102388,6.07199325345783
23102390,5.44142818450928
23102394,5.23729878416165
23102396,5.79113015972662
23102398,6.24638917532508
23102400,5.31353822210016
23102404,6.75026118462633
23102406,6.39968828451589
23102408,6.48202562332153
23102410,5.73138974720812
23102412,5.87606054367091
23102414,6.00046874278037
23102416,6.0646601734636
23102418,6.54403429005927
23102420,5.98342609405518
23102422,5.9197096824646
23102424,5.01328175272407
23102426,6.93651374247889
23102428,5.90909847748865
23102430,5.93458372768279
23102432,6.01540663155469
23102434,5.5932723347229
23102438,5.88288883905481
23102440,6.33190307766257
23102444,5.11008462330503
23102446,5.72059154510498
23102448,5.88983011245728
23102450,6.64440228602222
23102452,5.75539856974057
23102454,4.51163898425174
23102456,5.66835823877498
23102460,6.87523746490479
23102464,5.57683529197084
23102466,6.58677768707275
23102470,6.02921569019424
23102472,4.89990840955223
23102476,5.78270109712967
23102478,6.11119563388407
23102480,6.14923410163003
23102482,6.10896790735954
23102484,5.89886903762817
23102486,6.01600793456887
23102488,5.89357190368392
23102494,6.11341485329713
23102496,6.21620645695697
23102500,5.56140224776541
23102502,6.23784468440396
23102504,6.74561996610951
23102506,5.78608847003506
23102508,6.32618897560362
23102510,5.57212687770746
23102512,6.93651374247889
23102514,6.18410616818094
23102516,5.57177305221558
23102518,5.53819990158081
23102520,5.50528644989042
23102522,5.78787380135179
23102524,5.98192234484866
23102526,6.56513831033564
23102528,6.29422737975797
23102530,6.11630529829012
23102532,5.81442011437235
23102534,6.42133712768555
23102536,5.42062568664551
23102538,5.3998556137085
23102540,6.3219101584091
23102542,4.86935972007192
23102544,5.58095118369588
23102546,5.35577434774188
23102548,6.3892815617989
23102550,5.43134569111589
23102558,6.68170642852783
23102560,5.89549589157104
23102562,6.20142313556143
23102566,5.92996406555176
23102568,6.77752780914307
23102570,5.37629319043102
23102572,6.09216451644897
23102574,5.67538376078041
23102576,5.61732169170675
23102580,5.99533510442057
23102582,4.23852976406329
23102584,6.93651374247889
23102586,5.32317269872078
23102588,6.93651374247889
23102592,5.96745120128879
23102594,5.1579876727754
23102596,5.43801498413086
23102598,5.95503324681717
23102600,5.40660198003439
23102602,5.91996757889366
23102606,5.29399880834363
23102608,5.25461076465546
23102610,6.52441263198853
23102612,5.85762417640141
23102614,5.91494688950867
23102616,5.40622489647061
23102618,5.35566299403119
23102620,6.0052403451371
23102622,5.80351638793945
23102624,5.54073047637939
23102626,6.26452920566225
23102628,5.77335352750513
23102630,6.50977639559056
23102632,5.95040321793215
23102634,6.72935783431246
23102636,5.56466595620486
23102644,5.88508630082349
23102646,6.17365538103909
23102648,6.67172908782959
23102650,5.40647792699129
23102654,6.40697704093716
23102656,5.96726146891713
23102660,5.60396012989405
23102662,6.05880081872135
23102664,5.88673950453308
23102666,6.1038306050911
23102670,6.50137813399016
23102672,5.49148461384582
23102676,6.65875807416375
23102680,5.64080776287962
23102684,6.67694130763537
23102686,5.83641526393374
23102688,5.91791051312905
23102690,6.35038261601143
23102696,6.30638742446899
23102700,5.65208292708828
23102706,5.67332363128662
23102708,5.90966907355887
23102710,4.95826845707617
23102712,4.15080768979424
23102716,6.31460341727031
23102720,6.42945814610815
23102722,6.0345288240568
23102724,5.77755069732666
23102728,6.93651374247889
23102730,5.85164143931381
23102732,6.68345259195676
23102734,3.95718612529021
23102736,5.74771154314715
23102738,5.54482581225229
23102740,5.8580386888646
23102742,5.88542376453458
23102746,5.64578602831331
23102748,6.31536102294922
23102750,5.56819266948124
23102752,5.80072974238964
23102754,5.74773969448469
23102756,6.41376022921155
23102758,6.37927797619894
23102762,6.52133389967744
23102764,4.27786350735696
23102768,5.67185831069946
23102770,3.66431306033725
23102772,5.95193812682413
23102774,5.55139793636459
23102776,6.2213397732711
23102782,5.53979396820068
23102784,5.98693423533748
23102786,3.46892997371614
23102788,4.42430973467784
23102792,4.60954783765579
23102794,5.66921316814557
23102796,5.81521407010388
23102798,5.73520562835109
23102800,5.84901933243945
23102804,5.5638431196856
23102806,5.90580685634643
23102808,5.46442023850022
23102810,4.02428809123711
23102812,4.04603496041679
23102816,3.96467429459473
23102818,4.52064317693732
23102820,4.39694076125129
23102824,2.90794914130838
23102826,4.34740974969458
23102828,5.81247854232788
23102830,4.05346023965162
23102832,5.8164790086492
23102834,6.93651374247889
23102836,4.04922237403309
23102838,6.64870405197144
23102840,5.71714019775391
23102842,6.93651374247889
23102846,6.69472321679155
23102848,3.91093046349984
23102852,5.80564195467157
23102854,6.65106292634383
23102856,6.93356609344482
23102858,6.49049888125786
23102862,5.99961950627109
23102864,6.93651374247889
23102866,5.01598453521729
23102868,5.85624994027109
23102870,6.18108800565256
23102872,5.58721542358398
23102874,6.03106689453125
23102876,6.20615195378281
23102878,3.98554478555947
23102880,5.43299248557893
23102884,5.95342151905036
23102886,5.76803046355167
23102888,6.82698939059499
23102890,5.76462437170696
23102892,5.57031643365345
23102896,5.69635343551636
23102898,6.11399760147102
23102900,6.23673767370545
23102902,6.0253294657247
23102904,6.67628142163878
23102908,6.32301460778618
23102910,4.55001165442271
23102912,6.93651374247889
23102914,6.79102618918122
23102916,6.10346588772894
23102918,5.94765289462674
23102920,5.6392102988186
23102924,6.00069503474863
23102926,5.66933279718104
23102928,6.55114126205444
23102930,5.40513154193281
23102934,3.887808348981
23102936,4.61156168402694
23102940,4.11016987965115
23102942,4.02268605510889
23102950,5.71618514050389
23102952,6.0544326652964
23102954,5.80775946934889
23102958,6.18822955424009
23102960,6.13708459903723
23102962,3.92953006859207
23102970,5.40653528774801
23102974,4.45232258961008
23102976,5.42847337096992
23102978,5.80566300833636
23102980,5.79725206713456
23102982,5.97700774465074
23102984,5.82856512069702
23102986,5.80771088725892
23102994,5.67156791687012
23102996,6.01728773117065
23102998,5.40430355072021
23103002,6.01308260813649
23103004,5.67897081375122
23103006,5.65789021978464
23103008,3.2477204576266
23103010,5.7088462013867
23103012,5.90041160583496
23103014,3.93504730583484
23103016,6.40114840590888
23103020,5.7211127281189
23103022,5.9647216796875
23103024,6.73762871637205
23103026,3.76186002650124
23103028,4.10976650805472
23103030,4.56516380414518
23103032,5.77076871511898
23103034,5.98326664690312
23103036,6.8297381401062
23103038,5.8632378578186
23103040,6.13223168750205
23103042,5.70785188674927
23103046,6.92040205001831
23103048,6.37280880321686
23103050,5.89542293548584
23103052,5.71042203903198
23103054,5.84900045394897
23103056,5.8089075088501
23103058,6.10114599383845
23103060,5.8899130821228
23103062,5.6871217996227
23103064,6.43738975839491
23103066,4.16524990735518
23103068,4.87964112173418
23103070,5.16411466036178
23103072,5.3297910138054
23103074,4.35391807237345
23103076,5.78516956750238
23103078,5.81294052183227
23103080,6.01615521276399
23103082,4.10369040722023
23103084,6.46081800777459
23103086,6.44667838193933
23103088,4.12866546976362
23103090,5.71805334091187
23103094,5.88751205174792
23103096,5.63113807363557
23103098,5.50787675764329
23103102,3.60809031295406
23103106,6.08451299187073
23103110,6.14944904588456
23103112,4.04986351928047
23103114,5.66981214559455
23103116,4.18302539225391
23103118,3.98954119552889
23103122,6.85087156295776
23103124,6.93651374247889
23103126,5.49616540911127
23103128,4.04664593824055
23103130,5.29414857210349
23103132,3.93583772729625
23103134,4.5498830741061
23103136,6.04945617543712
23103144,3.76729418061511
23103146,6.22564426815074
23103148,5.64807745014686
23103150,5.54407887813254
23103152,5.97809267044067
23103154,5.41636507870324
23103156,5.93456204847145
23103158,5.5677090768618
23103160,3.99692030571083
23103162,4.159730268913
23103164,6.90015604843145
23103166,6.21103614374109
23103168,6.45830350824918
23103170,6.43113851547241
23103174,6.02775241228537
23103178,5.70264864355852
23103180,6.13059243337668
23103188,6.53529248074011
23103190,6.21789893529249
23103192,6.393951835342
23103194,5.97668420406141
23103196,5.85699984415755
23103198,5.05169105913337
23103200,6.39472842265126
23103202,5.99964475631714
23103204,4.31667833984951
23103206,6.36426889847381
23103208,6.60448637139159
23103210,5.85786663262168
23103212,5.85231947094875
23103214,5.90404028891616
23103218,6.20663400527287
23103220,5.76170932008061
23103222,6.47571379549792
23103224,5.81757063629175
23103226,6.20545628277161
23103228,5.58045239656543
23103232,5.98737146890434
23103234,5.90062284469604
23103236,6.28956584241817
23103238,6.03458833694458
23103240,3.91646405950288
23103244,6.57721996307373
23103246,6.01324716171468
23103248,4.69963080041953
23103250,6.41020481244892
23103252,6.22668694092518
23103254,6.2922838332207
23103256,6.80646001606978
23103258,6.90468407412438
23103260,6.91746397020427
23103262,5.07792113683257
23103266,6.16097831726074
23103268,5.99362526384833
23103272,6.32488475195498
23103276,6.50961685180664
23103278,6.412328955622
23103280,6.19731871345734
23103282,6.93651374247889
23103284,6.3367136625993
23103288,4.40885672326803
23103290,5.62843853460756
23103292,6.46224420451471
23103294,5.35867793171555
23103296,5.56697513892068
23103298,6.13391568962048
23103300,5.76842217079122
23103304,6.19826716313684
23103306,6.08718449953213
23103308,6.11813566714162
23103312,5.95681953430176
23103314,6.93651374247889
23103316,5.72576932009205
23103318,6.00330967090969
23103320,6.27418007317015
23103322,5.68661863451612
23103324,5.94666215281801
